date,match_number,city,team_1,team_2,team_1_runs.total,team_2_runs.total,match_winner,player_of_match,team_1_over,team_2_over,toss_winner,toss_decision,team_1_runs.extras,team_2_runs.extras,team_1_extras.legbyes,team_2_extras.legbyes,team_1_extras.wides,team_2_extras.wides,team_1_extras.byes,team_2_extras.byes,team_1_extras.noballs,team_2_extras.noballs,officials_match_referees,officials_reserve_umpires,officials_tv_umpires,officials_umpires_1,officials_umpires_2,outcome_by_wickets,season,venue,outcome_by_runs,event_stage,outcome_method,match_extras,match_legbyes,match_wides,match_byes,match_noballs,match_4's,match_6's
2013-04-09,9,Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,161.0,162.0,Royal Challengers Bangalore,V Kohli,19.0,17.0,Sunrisers Hyderabad,bat,5.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,DC Boon,KN Ananthapadmanabhan,CK Nandan,S Ravi,SJA Taufel,7.0,2013,MChinnaswamyStadium,,group_stage,regular,10.0,1.0,8.0,0.0,1.0,27.0,14.0
2013-04-09,10,Mumbai,Mumbai Indians,Delhi Daredevils,209.0,165.0,Mumbai Indians,KD Karthik,19.0,19.0,Mumbai Indians,bat,10.0,10.0,6.0,1.0,3.0,8.0,0.0,1.0,1.0,0.0,RS Madugalle,RM Deshpande,S Asnani,M Erasmus,VA Kulkarni,,2013,WankhedeStadium,44.0,group_stage,regular,20.0,7.0,11.0,1.0,1.0,36.0,15.0
2013-04-10,11,Chandigarh,Kings XI Punjab,Chennai Super Kings,138.0,139.0,Chennai Super Kings,MEK Hussey,19.0,17.0,Chennai Super Kings,field,8.0,3.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,AJ Pycroft,Nitin Menon,S Das,Aleem Dar,C Shamshuddin,10.0,2013,PunjabCricketAssociationStadium,,group_stage,regular,11.0,7.0,4.0,0.0,0.0,29.0,4.0
2013-04-11,12,Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,154.0,158.0,Royal Challengers Bangalore,CH Gayle,19.0,17.0,Royal Challengers Bangalore,field,6.0,10.0,3.0,0.0,2.0,8.0,0.0,0.0,1.0,2.0,DC Boon,KN Ananthapadmanabhan,S Asnani,Asad Rauf,AK Chaudhary,8.0,2013,MChinnaswamyStadium,,group_stage,regular,16.0,3.0,10.0,0.0,3.0,28.0,14.0
2013-04-11,13,Pune,Rajasthan Royals,Pune Warriors,145.0,148.0,Pune Warriors,AJ Finch,19.0,18.0,Rajasthan Royals,bat,7.0,6.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,RS Madugalle,PG Pathak,VA Kulkarni,M Erasmus,K Srinath,7.0,2013,SubrataRoySaharaStadium,,group_stage,regular,13.0,5.0,6.0,0.0,2.0,28.0,9.0
2013-04-12,14,Delhi,Delhi Daredevils,Sunrisers Hyderabad,114.0,115.0,Sunrisers Hyderabad,A Mishra,19.0,19.0,Delhi Daredevils,bat,7.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,AJ Pycroft,K Bharatan,C Shamshuddin,Aleem Dar,Subroto Das,3.0,2013,FerozShahKotla,,group_stage,regular,10.0,3.0,5.0,0.0,2.0,20.0,4.0
2013-04-13,15,Mumbai,Mumbai Indians,Pune Warriors,183.0,142.0,Mumbai Indians,RG Sharma,19.0,19.0,Mumbai Indians,bat,3.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,DC Boon,RM Deshpande,CK Nandan,S Ravi,SJA Taufel,,2013,WankhedeStadium,41.0,group_stage,regular,8.0,1.0,6.0,0.0,1.0,28.0,13.0
2013-04-13,16,Chennai,Royal Challengers Bangalore,Chennai Super Kings,165.0,166.0,Chennai Super Kings,RA Jadeja,19.0,19.0,Chennai Super Kings,field,8.0,8.0,1.0,1.0,6.0,4.0,0.0,0.0,1.0,3.0,J Srinath,K Srinivasan,S Asnani,Asad Rauf,AK Chaudhary,4.0,2013,MAChidambaramStadium,,group_stage,regular,16.0,2.0,10.0,0.0,4.0,26.0,8.0
2013-04-14,17,Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,180.0,132.0,Kolkata Knight Riders,G Gambhir,19.0,19.0,Kolkata Knight Riders,bat,8.0,12.0,4.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0,RS Madugalle,AS Pathania,K Srinath,M Erasmus,VA Kulkarni,,2013,EdenGardens,48.0,group_stage,regular,20.0,10.0,9.0,1.0,0.0,29.0,7.0
2013-04-14,18,Jaipur,Kings XI Punjab,Rajasthan Royals,124.0,126.0,Rajasthan Royals,JP Faulkner,18.0,19.0,Rajasthan Royals,field,10.0,9.0,2.0,6.0,7.0,3.0,0.0,0.0,1.0,0.0,AJ Pycroft,Tapan Sharma,S Das,Aleem Dar,C Shamshuddin,6.0,2013,SawaiMansinghStadium,,group_stage,regular,19.0,8.0,10.0,0.0,1.0,29.0,2.0
2013-04-15,19,Chennai,Pune Warriors,Chennai Super Kings,159.0,135.0,Pune Warriors,SPD Smith,19.0,19.0,Pune Warriors,bat,8.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,RR Jadeja,K Srinivasan,S Asnani,Asad Rauf,AK Chaudhary,,2013,MAChidambaramStadium,24.0,group_stage,regular,10.0,6.0,4.0,0.0,0.0,26.0,8.0
2013-04-16,20,Chandigarh,Kings XI Punjab,Kolkata Knight Riders,157.0,153.0,Kings XI Punjab,MS Gony,19.0,19.0,Kolkata Knight Riders,field,6.0,12.0,2.0,7.0,3.0,5.0,1.0,0.0,0.0,0.0,RS Mahanama,,HDPK Dharmasena,CK Nandan,SJA Taufel,,2013,PunjabCricketAssociationStadium,4.0,group_stage,regular,18.0,9.0,8.0,1.0,0.0,33.0,5.0
2013-04-16,21,Bangalore,Delhi Daredevils,Royal Challengers Bangalore,152.0,152.0,tie,V Kohli,19.0,19.0,Royal Challengers Bangalore,field,5.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,RS Madugalle,KN Ananthapadmanabhan,K Srinath,M Erasmus,VA Kulkarni,,2013,MChinnaswamyStadium,,group_stage,regular,9.0,2.0,5.0,1.0,1.0,29.0,7.0
2013-04-17,22,Pune,Sunrisers Hyderabad,Pune Warriors,119.0,108.0,Sunrisers Hyderabad,A Mishra,19.0,18.0,Pune Warriors,field,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,J Srinath,PG Pathak,S Asnani,Asad Rauf,AK Chaudhary,,2013,MaharashtraCricketAssociationStadium,11.0,group_stage,regular,5.0,0.0,5.0,0.0,0.0,20.0,3.0
2013-04-17,23,Jaipur,Rajasthan Royals,Mumbai Indians,179.0,92.0,Rajasthan Royals,AM Rahane,19.0,18.0,Rajasthan Royals,bat,15.0,7.0,7.0,4.0,6.0,3.0,0.0,0.0,2.0,0.0,AJ Pycroft,Tapan Sharma,S Das,Aleem Dar,C Shamshuddin,,2013,SawaiMansinghStadium,87.0,group_stage,regular,22.0,11.0,9.0,0.0,2.0,25.0,5.0
2013-04-18,24,Delhi,Chennai Super Kings,Delhi Daredevils,169.0,83.0,Chennai Super Kings,MEK Hussey,19.0,17.0,Chennai Super Kings,bat,9.0,4.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,RS Madugalle,K Bharatan,K Srinath,M Erasmus,VA Kulkarni,,2013,FerozShahKotla,86.0,group_stage,regular,13.0,4.0,9.0,0.0,0.0,24.0,4.0
2013-04-19,25,Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,123.0,127.0,Sunrisers Hyderabad,GH Vihari,19.0,18.0,Kings XI Punjab,bat,7.0,6.0,1.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,RS Mahanama,A Nand Kishore,,HDPK Dharmasena,CK Nandan,5.0,2013,RajivGandhiInternationalStadium,,group_stage,regular,13.0,2.0,3.0,8.0,0.0,19.0,7.0
2013-04-20,26,Kolkata,Kolkata Knight Riders,Chennai Super Kings,119.0,124.0,Chennai Super Kings,RA Jadeja,19.0,19.0,Kolkata Knight Riders,bat,4.0,6.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,Raju Mukherjee,AS Pathania,S Asnani,Asad Rauf,AK Chaudhary,4.0,2013,EdenGardens,,group_stage,regular,10.0,7.0,2.0,1.0,0.0,19.0,8.0
2013-04-20,27,Bangalore,Rajasthan Royals,Royal Challengers Bangalore,117.0,123.0,Royal Challengers Bangalore,R Vinay Kumar,19.0,17.0,Royal Challengers Bangalore,field,0.0,16.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,AJ Pycroft,KN Ananthapadmanabhan,S Das,Aleem Dar,C Shamshuddin,7.0,2013,MChinnaswamyStadium,,group_stage,regular,16.0,5.0,11.0,0.0,0.0,26.0,4.0
2013-04-21,28,Delhi,Mumbai Indians,Delhi Daredevils,161.0,165.0,Delhi Daredevils,V Sehwag,19.0,16.0,Mumbai Indians,bat,3.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,RS Mahanama,K Bharatan,CK Nandan,HDPK Dharmasena,S Ravi,9.0,2013,FerozShahKotla,,group_stage,regular,7.0,1.0,3.0,0.0,3.0,33.0,11.0
2013-04-21,29,Chandigarh,Pune Warriors,Kings XI Punjab,185.0,186.0,Kings XI Punjab,DA Miller,19.0,19.0,Kings XI Punjab,field,8.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,RS Madugalle,Nitin Menon,VA Kulkarni,M Erasmus,K Srinath,7.0,2013,PunjabCricketAssociationStadium,,group_stage,regular,11.0,6.0,5.0,0.0,0.0,36.0,11.0
2013-04-22,30,Chennai,Rajasthan Royals,Chennai Super Kings,185.0,186.0,Chennai Super Kings,MEK Hussey,19.0,19.0,Rajasthan Royals,bat,10.0,7.0,3.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,RR Jadeja,K Srinivasan,Asad Rauf,S Asnani,AK Chaudhary,5.0,2013,MAChidambaramStadium,,group_stage,regular,17.0,7.0,9.0,0.0,1.0,30.0,11.0
2013-04-23,31,Bangalore,Royal Challengers Bangalore,Pune Warriors,263.0,133.0,Royal Challengers Bangalore,CH Gayle,19.0,19.0,Pune Warriors,field,11.0,4.0,3.0,1.0,6.0,3.0,0.0,0.0,2.0,0.0,AJ Pycroft,KN Ananthapadmanabhan,S Das,Aleem Dar,C Shamshuddin,,2013,MChinnaswamyStadium,130.0,group_stage,regular,15.0,4.0,9.0,0.0,2.0,36.0,24.0
2013-04-23,32,Delhi,Delhi Daredevils,Kings XI Punjab,120.0,121.0,Kings XI Punjab,Harmeet Singh,19.0,16.0,Kings XI Punjab,field,7.0,6.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,RS Madugalle,K Bharatan,M Erasmus,VA Kulkarni,K Srinath,5.0,2013,FerozShahKotla,,group_stage,regular,13.0,4.0,5.0,4.0,0.0,25.0,3.0
2013-04-24,33,Kolkata,Kolkata Knight Riders,Mumbai Indians,159.0,162.0,Mumbai Indians,DR Smith,19.0,19.0,Kolkata Knight Riders,bat,6.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,RS Mahanama,AS Pathania,CK Nandan,HDPK Dharmasena,S Ravi,5.0,2013,EdenGardens,,group_stage,regular,10.0,7.0,1.0,1.0,1.0,24.0,13.0
2013-04-25,34,Chennai,Sunrisers Hyderabad,Chennai Super Kings,159.0,160.0,Chennai Super Kings,MS Dhoni,19.0,19.0,Sunrisers Hyderabad,bat,8.0,6.0,5.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,AJ Pycroft,K Srinivasan,C Shamshuddin,Aleem Dar,S Das,5.0,2013,MAChidambaramStadium,,group_stage,regular,14.0,6.0,7.0,0.0,1.0,32.0,10.0
2013-04-26,35,Kolkata,Kings XI Punjab,Kolkata Knight Riders,149.0,150.0,Kolkata Knight Riders,JH Kallis,19.0,18.0,Kings XI Punjab,bat,5.0,12.0,4.0,5.0,0.0,2.0,1.0,4.0,0.0,1.0,RS Mahanama,AS Pathania,HDPK Dharmasena,CK Nandan,S Ravi,6.0,2013,EdenGardens,,group_stage,regular,17.0,9.0,2.0,5.0,1.0,29.0,11.0
2013-04-27,36,Jaipur,Sunrisers Hyderabad,Rajasthan Royals,144.0,146.0,Rajasthan Royals,JP Faulkner,19.0,17.0,Sunrisers Hyderabad,bat,11.0,2.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,RS Madugalle,Tapan Sharma,M Erasmus,VA Kulkarni,K Srinath,8.0,2013,SawaiMansinghStadium,,group_stage,regular,13.0,3.0,10.0,0.0,0.0,34.0,7.0
2013-04-27,37,Mumbai,Mumbai Indians,Royal Challengers Bangalore,194.0,136.0,Mumbai Indians,DR Smith,19.0,19.0,Mumbai Indians,bat,9.0,11.0,2.0,1.0,3.0,5.0,4.0,4.0,0.0,1.0,J Srinath,RM Deshpande,AK Chaudhary,Asad Rauf,S Asnani,,2013,WankhedeStadium,58.0,group_stage,regular,20.0,3.0,8.0,8.0,1.0,30.0,11.0
2013-04-28,38,Chennai,Chennai Super Kings,Kolkata Knight Riders,200.0,186.0,Chennai Super Kings,MEK Hussey,19.0,19.0,Kolkata Knight Riders,field,3.0,20.0,0.0,4.0,2.0,11.0,1.0,4.0,0.0,1.0,AJ Pycroft,K Srinivasan,C Shamshuddin,Aleem Dar,SJA Taufel,,2013,MAChidambaramStadium,14.0,group_stage,regular,23.0,4.0,13.0,5.0,1.0,40.0,11.0
2013-04-28,39,Raipur,Delhi Daredevils,Pune Warriors,164.0,149.0,Delhi Daredevils,DA Warner,19.0,19.0,Pune Warriors,field,14.0,6.0,2.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,RS Mahanama,VK Sharma,HDPK Dharmasena,CK Nandan,S Ravi,,2013,ShaheedVeerNarayanSinghInternationalStadium,15.0,group_stage,regular,20.0,5.0,15.0,0.0,0.0,30.0,9.0
2013-04-29,40,Jaipur,Royal Challengers Bangalore,Rajasthan Royals,171.0,173.0,Rajasthan Royals,SV Samson,19.0,19.0,Rajasthan Royals,field,10.0,5.0,5.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,RS Madugalle,Tapan Sharma,VA Kulkarni,M Erasmus,K Srinath,4.0,2013,SawaiMansinghStadium,,group_stage,regular,15.0,8.0,5.0,0.0,2.0,31.0,10.0
2013-04-29,41,Mumbai,Mumbai Indians,Kings XI Punjab,174.0,170.0,Mumbai Indians,RG Sharma,19.0,19.0,Mumbai Indians,bat,8.0,13.0,3.0,3.0,4.0,5.0,0.0,4.0,1.0,1.0,J Srinath,RM Deshpande,S Asnani,Asad Rauf,AK Chaudhary,,2013,WankhedeStadium,4.0,group_stage,regular,21.0,6.0,9.0,4.0,2.0,25.0,18.0
2013-04-30,42,Pune,Chennai Super Kings,Pune Warriors,164.0,127.0,Chennai Super Kings,MS Dhoni,19.0,19.0,Chennai Super Kings,bat,4.0,6.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,AJ Pycroft,PG Pathak,Aleem Dar,S Das,SJA Taufel,,2013,SubrataRoySaharaStadium,37.0,group_stage,regular,10.0,3.0,6.0,0.0,1.0,22.0,9.0
2013-05-01,43,Hyderabad,Mumbai Indians,Sunrisers Hyderabad,129.0,130.0,Sunrisers Hyderabad,I Sharma,19.0,17.0,Mumbai Indians,bat,7.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,J Srinath,A Nand Kishore,AK Chaudhary,Asad Rauf,S Asnani,7.0,2013,RajivGandhiInternationalStadium,,group_stage,regular,10.0,1.0,6.0,0.0,3.0,27.0,3.0
2013-05-01,44,Raipur,Kolkata Knight Riders,Delhi Daredevils,136.0,137.0,Delhi Daredevils,DA Warner,19.0,17.0,Kolkata Knight Riders,bat,7.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,RS Mahanama,VK Sharma,S Ravi,HDPK Dharmasena,CK Nandan,7.0,2013,ShaheedVeerNarayanSinghInternationalStadium,,group_stage,regular,9.0,3.0,6.0,0.0,0.0,27.0,8.0
2013-05-02,45,Chennai,Chennai Super Kings,Kings XI Punjab,186.0,171.0,Chennai Super Kings,SK Raina,19.0,19.0,Chennai Super Kings,bat,3.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Raju Mukherjee,K Srinivasan,NJ Llong,M Erasmus,VA Kulkarni,,2013,MAChidambaramStadium,15.0,group_stage,regular,6.0,4.0,2.0,0.0,0.0,32.0,13.0
2013-05-02,46,Pune,Royal Challengers Bangalore,Pune Warriors,187.0,170.0,Royal Challengers Bangalore,AB de Villiers,19.0,19.0,Royal Challengers Bangalore,bat,12.0,6.0,1.0,2.0,11.0,4.0,0.0,0.0,0.0,0.0,AJ Pycroft,PG Pathak,Subroto Das,Aleem Dar,C Shamshuddin,,2013,SubrataRoySaharaStadium,17.0,group_stage,regular,18.0,3.0,15.0,0.0,0.0,26.0,17.0
2013-05-03,47,Kolkata,Rajasthan Royals,Kolkata Knight Riders,132.0,133.0,Kolkata Knight Riders,YK Pathan,19.0,17.0,Rajasthan Royals,bat,7.0,10.0,1.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,RS Mahanama,AS Pathania,S Ravi,HDPK Dharmasena,CK Nandan,8.0,2013,EdenGardens,,group_stage,regular,17.0,6.0,10.0,0.0,1.0,21.0,7.0
2013-05-04,48,Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,80.0,81.0,Sunrisers Hyderabad,DJG Sammy,19.0,13.0,Delhi Daredevils,bat,6.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,J Srinath,A Nand Kishore,AK Chaudhary,Asad Rauf,S Asnani,6.0,2013,RajivGandhiInternationalStadium,,group_stage,regular,9.0,1.0,6.0,1.0,1.0,12.0,2.0
2013-05-05,49,Mumbai,Mumbai Indians,Chennai Super Kings,139.0,79.0,Mumbai Indians,MG Johnson,19.0,15.0,Mumbai Indians,bat,4.0,9.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,RS Mahanama,RM Deshpande,S Ravi,HDPK Dharmasena,CK Nandan,,2013,WankhedeStadium,60.0,group_stage,regular,13.0,1.0,12.0,0.0,0.0,17.0,7.0
2013-05-05,50,Jaipur,Pune Warriors,Rajasthan Royals,178.0,182.0,Rajasthan Royals,AM Rahane,19.0,19.0,Pune Warriors,bat,11.0,3.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,AJ Pycroft,Tapan Sharma,Aleem Dar,C Shamshuddin,RJ Tucker,5.0,2013,SawaiMansinghStadium,,group_stage,regular,14.0,0.0,14.0,0.0,0.0,40.0,10.0
2013-05-06,51,Chandigarh,Royal Challengers Bangalore,Kings XI Punjab,190.0,194.0,Kings XI Punjab,DA Miller,19.0,17.0,Kings XI Punjab,field,10.0,11.0,5.0,2.0,4.0,4.0,0.0,4.0,1.0,1.0,RR Jadeja,Nitin Menon,K Srinath,VA Kulkarni,NJ Llong,6.0,2013,PunjabCricketAssociationStadium,,group_stage,regular,21.0,7.0,8.0,4.0,2.0,39.0,14.0
2013-05-07,52,Jaipur,Delhi Daredevils,Rajasthan Royals,154.0,155.0,Rajasthan Royals,AM Rahane,19.0,17.0,Delhi Daredevils,bat,7.0,11.0,2.0,1.0,5.0,9.0,0.0,1.0,0.0,0.0,AJ Pycroft,Tapan Sharma,C Shamshuddin,Aleem Dar,RJ Tucker,9.0,2013,SawaiMansinghStadium,,group_stage,regular,18.0,3.0,14.0,1.0,0.0,34.0,4.0
2013-05-07,53,Mumbai,Mumbai Indians,Kolkata Knight Riders,170.0,105.0,Mumbai Indians,SR Tendulkar,19.0,18.0,Mumbai Indians,bat,11.0,9.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,RS Mahanama,RM Deshpande,CK Nandan,HDPK Dharmasena,S Ravi,,2013,WankhedeStadium,65.0,group_stage,regular,20.0,10.0,10.0,0.0,0.0,28.0,8.0
2013-05-08,54,Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,223.0,146.0,Chennai Super Kings,SK Raina,19.0,19.0,Sunrisers Hyderabad,field,10.0,4.0,2.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,Raju Mukherjee,A Nand Kishore,K Srinath,S Das,NJ Llong,,2013,RajivGandhiInternationalStadium,77.0,group_stage,regular,14.0,2.0,9.0,0.0,3.0,32.0,16.0
2013-05-09,55,Chandigarh,Kings XI Punjab,Rajasthan Royals,145.0,147.0,Rajasthan Royals,KK Cooper,19.0,18.0,Rajasthan Royals,field,9.0,6.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,RS Mahanama,Nitin Menon,CK Nandan,HDPK Dharmasena,S Ravi,8.0,2013,PunjabCricketAssociationStadium,,group_stage,regular,15.0,7.0,8.0,0.0,0.0,24.0,7.0
2013-05-09,56,Pune,Kolkata Knight Riders,Pune Warriors,152.0,106.0,Kolkata Knight Riders,G Gambhir,19.0,19.0,Kolkata Knight Riders,bat,11.0,4.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,1.0,J Srinath,PG Pathak,SJA Taufel,Asad Rauf,S Asnani,,2013,SubrataRoySaharaStadium,46.0,group_stage,regular,15.0,3.0,7.0,4.0,1.0,19.0,6.0
2013-05-10,57,Delhi,Royal Challengers Bangalore,Delhi Daredevils,183.0,179.0,Royal Challengers Bangalore,JD Unadkat,19.0,19.0,Delhi Daredevils,field,5.0,11.0,0.0,6.0,4.0,4.0,0.0,0.0,1.0,1.0,RS Madugalle,K Bharatan,VA Kulkarni,NJ Llong,K Srinath,,2013,FerozShahKotla,4.0,group_stage,regular,16.0,6.0,8.0,0.0,2.0,42.0,9.0
2013-05-11,58,Pune,Pune Warriors,Mumbai Indians,112.0,116.0,Mumbai Indians,MG Johnson,19.0,18.0,Pune Warriors,bat,4.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,J Srinath,RM Deshpande,S Asnani,Asad Rauf,AK Chaudhary,5.0,2013,SubrataRoySaharaStadium,,group_stage,regular,8.0,2.0,4.0,1.0,1.0,16.0,6.0
2013-05-11,59,Chandigarh,Sunrisers Hyderabad,Kings XI Punjab,150.0,120.0,Sunrisers Hyderabad,PA Patel,19.0,19.0,Kings XI Punjab,field,4.0,8.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,AJ Pycroft,Nitin Menon,C Shamshuddin,S Das,RJ Tucker,,2013,PunjabCricketAssociationStadium,30.0,group_stage,regular,12.0,2.0,3.0,7.0,0.0,24.0,8.0
2013-05-12,60,Ranchi,Royal Challengers Bangalore,Kolkata Knight Riders,115.0,116.0,Kolkata Knight Riders,JH Kallis,19.0,19.0,Kolkata Knight Riders,field,3.0,5.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,RS Madugalle,PK Khakhar,VA Kulkarni,NJ Llong,K Srinath,5.0,2013,JSCAInternationalStadiumComplex,,group_stage,regular,8.0,2.0,5.0,1.0,0.0,18.0,3.0
2013-05-12,61,Jaipur,Chennai Super Kings,Rajasthan Royals,141.0,144.0,Rajasthan Royals,SR Watson,19.0,17.0,Rajasthan Royals,field,8.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,RS Mahanama,Tapan Sharma,S Ravi,HDPK Dharmasena,CK Nandan,5.0,2013,SawaiMansinghStadium,,group_stage,regular,9.0,5.0,4.0,0.0,0.0,27.0,9.0
2013-05-13,62,Mumbai,Sunrisers Hyderabad,Mumbai Indians,178.0,184.0,Mumbai Indians,KA Pollard,19.0,19.0,Sunrisers Hyderabad,bat,7.0,7.0,0.0,1.0,6.0,5.0,1.0,0.0,0.0,1.0,RR Jadeja,RM Deshpande,Asad Rauf,AK Chaudhary,SJA Taufel,7.0,2013,WankhedeStadium,,group_stage,regular,14.0,1.0,11.0,1.0,1.0,31.0,16.0
2013-05-14,63,Bangalore,Royal Challengers Bangalore,Kings XI Punjab,174.0,176.0,Kings XI Punjab,AC Gilchrist,19.0,18.0,Kings XI Punjab,field,7.0,8.0,1.0,4.0,3.0,4.0,0.0,0.0,3.0,0.0,RS Mahanama,KN Ananthapadmanabhan,CK Nandan,HDPK Dharmasena,S Ravi,7.0,2013,MChinnaswamyStadium,,group_stage,regular,15.0,5.0,7.0,0.0,3.0,36.0,14.0
2013-05-14,64,Chennai,Chennai Super Kings,Delhi Daredevils,168.0,135.0,Chennai Super Kings,MS Dhoni,19.0,19.0,Chennai Super Kings,bat,10.0,9.0,2.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,AJ Pycroft,K Srinivasan,S Das,C Shamshuddin,RJ Tucker,,2013,MAChidambaramStadium,33.0,group_stage,regular,19.0,6.0,13.0,0.0,0.0,19.0,9.0
2013-05-15,65,Ranchi,Pune Warriors,Kolkata Knight Riders,170.0,163.0,Pune Warriors,MK Pandey,19.0,19.0,Kolkata Knight Riders,field,1.0,15.0,0.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,RS Madugalle,PK Khakhar,VA Kulkarni,NJ Llong,K Srinath,,2013,JSCAInternationalStadiumComplex,7.0,group_stage,regular,16.0,4.0,12.0,0.0,0.0,26.0,13.0
2013-05-15,66,Mumbai,Mumbai Indians,Rajasthan Royals,166.0,152.0,Mumbai Indians,AP Tare,19.0,19.0,Rajasthan Royals,field,7.0,16.0,3.0,4.0,4.0,8.0,0.0,4.0,0.0,0.0,RR Jadeja,PG Pathak,AK Chaudhary,Asad Rauf,S Asnani,,2013,WankhedeStadium,14.0,group_stage,regular,23.0,7.0,12.0,4.0,0.0,30.0,10.0
2013-05-16,67,Dharamsala,Kings XI Punjab,Delhi Daredevils,171.0,164.0,Kings XI Punjab,DA Miller,19.0,19.0,Delhi Daredevils,field,9.0,13.0,6.0,6.0,3.0,0.0,0.0,4.0,0.0,3.0,RS Mahanama,Nitin Menon,CK Nandan,HDPK Dharmasena,S Ravi,,2013,HimachalPradeshCricketAssociationStadium,7.0,group_stage,regular,22.0,12.0,3.0,4.0,3.0,33.0,14.0
2013-05-17,68,Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,136.0,113.0,Sunrisers Hyderabad,A Mishra,19.0,19.0,Sunrisers Hyderabad,bat,15.0,6.0,9.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,J Srinath,A Nand Kishore,S Asnani,Asad Rauf,AK Chaudhary,,2013,RajivGandhiInternationalStadium,23.0,group_stage,regular,21.0,13.0,7.0,1.0,0.0,14.0,6.0
2013-05-18,69,Dharamsala,Kings XI Punjab,Mumbai Indians,183.0,133.0,Kings XI Punjab,Azhar Mahmood,19.0,19.0,Mumbai Indians,field,7.0,9.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,RS Mahanama,,S Ravi,HDPK Dharmasena,CK Nandan,,2013,HimachalPradeshCricketAssociationStadium,50.0,group_stage,regular,16.0,9.0,6.0,0.0,1.0,34.0,10.0
2013-05-18,70,Bangalore,Royal Challengers Bangalore,Chennai Super Kings,106.0,82.0,Royal Challengers Bangalore,V Kohli,7.0,7.0,Chennai Super Kings,field,5.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,AJ Pycroft,KN Ananthapadmanabhan,S Das,C Shamshuddin,RJ Tucker,,2013,MChinnaswamyStadium,24.0,group_stage,regular,7.0,3.0,4.0,0.0,0.0,16.0,13.0
2013-05-19,71,Pune,Pune Warriors,Delhi Daredevils,172.0,134.0,Pune Warriors,LJ Wright,19.0,19.0,Pune Warriors,bat,5.0,16.0,2.0,5.0,2.0,10.0,0.0,0.0,1.0,1.0,RS Madugalle,PG Pathak,VA Kulkarni,NJ Llong,SJA Taufel,,2013,SubrataRoySaharaStadium,38.0,group_stage,regular,21.0,7.0,12.0,0.0,2.0,26.0,10.0
